# Summary of experimental CRISPR data annotated with enhancer-gene predictions. Each row represents an element-gene pair tested in a CRISPR experiment. 
#
# Column descriptions:
#
# chrPerturbationTarget, startPerturbationTarget, endPerturbationTarget: hg19 coordinates of the tested element
# chrTSS, starts, endTSS: hg19 coordinates of the tested gene
# GeneSymbol: Tested gene symbol
# CellType: Cell type in which the CRISPR experiment was performed
# IncludeInModel: Boolean indicating whether to include this element-gene pair in evaluation of predictors
# Reason: Reason the element-gene pair is not included in evaluation of predictors
# Reference: Study in which the CRISPR experiment was conducted
# RNAReadoutMethod, PerturbMethod: Experimental methods used to perturb enhancer and read out effects on RNA
# EffectSize: Fraction change in gene expression upon CRISPR perturbation
# Padj: pvalue for non-zero effect size adjusted for multiple hypothesis test correction
# Significant: Boolean indicating if padj is statistically significant
# Regulated: Boolean indicating if the element-gene pair is significant and the effect size is negative (ie gene expression decreases upon perturbation of the enhancer)
# PowerAtEffectSize.0.25: Power to detect 25% changes in gene expression
# Distance: genomic distance between the element-gene pair
# Remaining Columns represent the quantitative score of each of the predictors. See methods for details
#
chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	CellType	IncludeInModel	Reason	Reference	RNAReadoutMethod	PerturbMethod	EffectSize	padj	Significant	Regulated	PowerAtEffectSize.0.25	distance	closestGene.EachGeneIsRegulatedByClosestEnhancer	closestEnhancer.EachEnhRegulatesClosestGene	ABC.ABC.Score	Granja2019.CorrelationCancer	Granja2019.CorrelationHealthy	Granja2019.PvalCancer	Granja2019.PvalHealthy	Sheffield2013.cor	Sheffield2013.pval	Fishilevich2017.GeneHancer.value	ENCODE2012.ENCODE2012.score	Andersson2014.Andersson2014.score	JEME.jeme_score	TargetFinder.TargetFinder_prediction	EnhancerAtlas2.EAGLE_score	Rao2014Loop.Rao2014.Loop	Rao2014TAD.Rao2014.TAD	Roadmap.ConfidenceScore	PCHiC.Javierre.score
chr3	127416205	127416705	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.023050553	0.8567872203910001	FALSE	FALSE	0.999999999992	1618665	0	0	0.000787	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127419965	127420485	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00306636	0.966872047491	FALSE	FALSE	0.999999969616	350986	0	0	0.003739	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	5.27484417023666
chr3	127419965	127420485	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00329276	0.9839607464550001	FALSE	FALSE	1	949494	0	0	0.001595	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127419965	127420485	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0249813	0.924538724495	FALSE	FALSE	0.992493605267	1024753	0	0	0.001684	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127419965	127420485	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02852177	0.987061900069	FALSE	FALSE	0.999999218387	1482585	0	0	0.000902	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127419965	127420485	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.010682256	0.922858087588	FALSE	FALSE	0.999999999994	1614895	0	0	0.001051	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127420905	127421445	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01122412	0.966872047491	FALSE	FALSE	1	350036	0	0	0.002153	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	5.34745120168093
chr3	127420905	127421445	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01422973	0.946246070925	FALSE	FALSE	1	948544	0	0	0.000918	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127420905	127421445	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.03625219	0.8918941452079999	FALSE	FALSE	0.995982882334	1023803	0	0	0.00097	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127420905	127421445	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05094833	0.987061900069	FALSE	FALSE	1	1481635	0	0	0.00052	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127420905	127421445	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.031245167	0.739569989674	FALSE	FALSE	1	1613945	0	0	0.000606	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127425785	127426285	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04196438	0.911219523997	FALSE	FALSE	1	345176	0	0	0.002109	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	5.34745120168093
chr3	127425785	127426285	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01494183	0.946246070925	FALSE	FALSE	1	943684	0	0	0.001113	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127425785	127426285	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01034882	0.924538724495	FALSE	FALSE	0.989514534488	1018943	0	0	0.001073	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127425785	127426285	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02404137	0.999866357175	FALSE	FALSE	0.999999999177	1476775	0	0	0.000496	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127425785	127426285	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.028286702	0.8326867447380001	FALSE	FALSE	1	1609085	0	0	0.000659	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127448265	127448765	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02043008	0.952161793657	FALSE	FALSE	0.999897233672	322696	0	0	0.001184	-1	-1	1	1	-1	1	0	0.771039	-1	0	0	0	0	1	0	0
chr3	127448265	127448765	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02557145	0.946246070925	FALSE	FALSE	0.999999995021	921204	0	0	0.000433	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127448265	127448765	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.05739336	0.8918941452079999	FALSE	FALSE	0.825664117059	996463	0	0	0.000436	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127448265	127448765	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.0186667	0.999866357175	FALSE	FALSE	0.999983627602	1454295	0	0	0.000272	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127448265	127448765	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.034676538	0.8567872203910001	FALSE	FALSE	0.999999972627	1586605	0	0	0.000296	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127609345	127609845	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04188447	0.911219523997	FALSE	FALSE	0.993249702554	161616	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chr3	127609345	127609845	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0109354	0.9759907545569999	FALSE	FALSE	0.99998402092	760124	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127609345	127609845	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.04102145	0.987061900069	FALSE	FALSE	0.985242658418	1293215	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127609345	127609845	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05194342	0.840075530853	FALSE	FALSE	0.999999990644	1425525	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127729945	127730485	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03517619	0.911219523997	FALSE	FALSE	0.999999993173	40996	0	1	0.001983	-1	-1	1	1	-1	1	0.19	-1	-1	0	0	0	0	1	0	0
chr3	127729945	127730485	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00097443	0.9839607464550001	FALSE	FALSE	0.999999999999	639504	0	0	0.000402	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127729945	127730485	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02790551	0.924538724495	FALSE	FALSE	0.967151662134	714763	0	0	0.000352	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127729945	127730485	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03043337	0.987061900069	FALSE	FALSE	0.999998764804	1172595	0	0	0.000205	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127729945	127730485	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.037408774	0.739569989674	FALSE	FALSE	1	1304905	0	0	0.000246	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127770845	127771461	chr3	128369719	128369719	RPN1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.17350858	1.01693697741e-09	TRUE	FALSE	0.999988936988	598566	0	0	0.005705	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127770845	127771461	chr3	128444978	128444978	RAB7A	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.1356273	0.13044114282	FALSE	FALSE	0.999471168874	673825	0	0	0.004923	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127770845	127771461	chr3	128902810	128902810	CNBP	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01766866	0.999866357175	FALSE	FALSE	0.999999999986	1131657	0	0	0.003562	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127770845	127771461	chr3	129035120	129035120	H1FX	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.017584295	0.8567872203910001	FALSE	FALSE	1	1263967	0	0	0.004218	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786325	127786825	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.03776784	0.946246070925	FALSE	FALSE	0.999999999994	583144	0	0	0.000713	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786325	127786825	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.03702968	0.897818742807	FALSE	FALSE	0.948809151005	658403	0	0	0.000648	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786325	127786825	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0060313	0.999866357175	FALSE	FALSE	0.999963568116	1116235	0	0	0.000491	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786325	127786825	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00013218	0.9998267633750001	FALSE	FALSE	0.999999739656	1248545	0	0	0.000516	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786865	127787365	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02073218	0.946246070925	FALSE	FALSE	1	582604	0	0	0.000679	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786865	127787365	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05297063	0.8238249489180001	FALSE	FALSE	0.999822035324	657863	0	0	0.000617	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786865	127787365	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00748659	0.999866357175	FALSE	FALSE	0.999999999999	1115695	0	0	0.000468	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127786865	127787365	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.035415247	0.7245471263850001	FALSE	FALSE	1	1248005	0	0	0.000492	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127794325	127794902	chr3	127771211	127771211	SEC61A1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00252656	0.966872047491	FALSE	FALSE	1	23402.5	0	0	0.025103	-1	-1	1	1	-1	1	18.69	-1	-1	0	0	0	0	1	0	0
chr3	127794325	127794902	chr3	128369719	128369719	RPN1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02794133	0.946246070925	FALSE	FALSE	1	575105.5	0	0	0.006403	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127794325	127794902	chr3	128444978	128444978	RAB7A	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0140174	0.924538724495	FALSE	FALSE	0.999872629306	650364.5	0	0	0.003297	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127794325	127794902	chr3	128902810	128902810	CNBP	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05493073	0.987061900069	FALSE	FALSE	1	1108196.5	0	0	0.002009	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127794325	127794902	chr3	129035120	129035120	H1FX	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.005525973	0.973977597806	FALSE	FALSE	1	1240506.5	0	0	0.002644	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127795605	127796485	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04151956	0.868183987863	FALSE	FALSE	1	24834	0	0	0.022873	-1	-1	1	1	-0.3641239	0.006	18.69	0.722456	-1	0	0	0	0	1	0	0
chr3	127795605	127796485	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01593428	0.946246070925	FALSE	FALSE	1	573674	0	0	0.005048	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127795605	127796485	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00646742	0.924538724495	FALSE	FALSE	0.999985574008	648933	0	0	0.004001	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127795605	127796485	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.00136584	0.999866357175	FALSE	FALSE	1	1106765	0	0	0.002575	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127795605	127796485	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.002572182	0.9856032598960001	FALSE	FALSE	1	1239075	0	0	0.003202	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127799065	127799585	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05418909	0.911219523997	FALSE	FALSE	0.999957209326	28114	0	0	0.008219	-1	-1	1	1	0.4737746	1	12.99	-1	-1	0	0	2.167434	0	1	3.547	0
chr3	127799065	127799585	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04004072	0.946246070925	FALSE	FALSE	0.999985786717	570394	0	0	0.001813	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127799065	127799585	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00206827	0.999866357175	FALSE	FALSE	0.999960025532	1103485	0	0	0.000927	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127799065	127799585	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.016900421	0.922858087588	FALSE	FALSE	0.999883444893	1235795	0	0	0.001152	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127842505	127843005	chr3	127771211	127771211	SEC61A1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02066828	0.911219523997	FALSE	FALSE	0.999999999842	71544	0	0	0.022063	-1	-1	1	1	-0.356641	0.009	0	-1	-1	0	0	0	0	1	0	0
chr3	127842505	127843005	chr3	128369719	128369719	RPN1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02525675	0.946246070925	FALSE	FALSE	1	526964	0	0	0.011003	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127842505	127843005	chr3	128444978	128444978	RAB7A	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05598661	0.819906152325	FALSE	FALSE	0.998650224923	602223	0	0	0.008795	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127842505	127843005	chr3	128902810	128902810	CNBP	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.05239718	0.987061900069	FALSE	FALSE	0.999999999993	1060055	0	0	0.006055	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127842505	127843005	chr3	129035120	129035120	H1FX	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.001254206	0.9908830563850001	FALSE	FALSE	0.999999999144	1192365	0	0	0.005946	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127847065	127847565	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02720354	0.911219523997	FALSE	FALSE	0.999993660986	76104	0	0	0.002131	-1	-1	1	1	-0.3029477	0.021	0	0.700893	-1	0	0	0	0	1	0	0
chr3	127847065	127847565	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00314483	0.9839607464550001	FALSE	FALSE	0.999999998616	522404	0	0	0.000911	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127847065	127847565	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01185423	0.924870447344	FALSE	FALSE	0.935992499607	597663	0	0	0.00072	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127847065	127847565	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01530634	0.999866357175	FALSE	FALSE	0.999998890704	1055495	0	0	0.00048	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127847065	127847565	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.000344737	0.9998267633750001	FALSE	FALSE	0.999999569986	1187805	0	0	0.000506	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127852385	127852885	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02417754	0.926544465449	FALSE	FALSE	0.898493542729	81424	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	1	0	0
chr3	127852385	127852885	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04048628	0.946246070925	FALSE	FALSE	0.99278168183	517084	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127852385	127852885	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.0142818	0.999866357175	FALSE	FALSE	0.968047788244	1050175	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127852385	127852885	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.036200581	0.859842839921	FALSE	FALSE	0.982137191847	1182485	0	0	0	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127864025	127865005	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.04289854	0.911219523997	FALSE	FALSE	0.999983796893	93304	0	0	0.003697	0.21775482194744	0.429798706209781	0.0358070210282759	0.000696376791676551	-0.351014	0.01	0	0.732863	-1	0	0	0	0	0	0	0
chr3	127864025	127865005	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01723517	0.946246070925	FALSE	FALSE	0.999999999893	505204	0	0	0.001496	-1	-1	1	1	-1	1	0	0.755886	-1	0	0	0	0	0	0	0
chr3	127864025	127865005	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.05467529	0.885983676215	FALSE	FALSE	0.984724099503	580463	0	0	0.001418	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127864025	127865005	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01105987	0.999866357175	FALSE	FALSE	0.999996604292	1038295	0	0	0.000982	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127864025	127865005	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.066885343	0.37064814297399995	FALSE	FALSE	1	1170605	0	0	0.001236	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127871725	127873065	chr3	127771211	127771211	SEC61A1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01692356	0.911219523997	FALSE	FALSE	0.999999999684	101184	0	0	0.013048	-1	-1	1	1	-0.3039283	0.021	0	0.797117	-1	0	0	0	0	0	0	0
chr3	127871725	127873065	chr3	128369719	128369719	RPN1	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.02979209	0.946246070925	FALSE	FALSE	1	497324	0	0	0.007516	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127871725	127873065	chr3	128444978	128444978	RAB7A	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.00598985	0.944372393879	FALSE	FALSE	0.996772577218	572583	0	0	0.00611	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127871725	127873065	chr3	128902810	128902810	CNBP	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.02272257	0.999866357175	FALSE	FALSE	0.999999999623	1030415	0	0	0.003859	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127871725	127873065	chr3	129035120	129035120	H1FX	K562	FALSE	PromoterElement	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.033177353	0.739569989674	FALSE	FALSE	1	1162725	0	0	0.004537	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127889705	127890205	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01660438	0.926544465449	FALSE	FALSE	0.998022355407	118744	0	0	0.002227	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127889705	127890205	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	-0.01447774	0.946246070925	FALSE	FALSE	0.999999290327	479764	0	0	0.001212	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127889705	127890205	chr3	128444978	128444978	RAB7A	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.09500831	0.819906152325	FALSE	FALSE	0.803921383501	555023	0	0	0.000988	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127889705	127890205	chr3	128902810	128902810	CNBP	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.01070337	0.999866357175	FALSE	FALSE	0.999774490231	1012855	0	0	0.000725	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127889705	127890205	chr3	129035120	129035120	H1FX	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.038414516	0.840075530853	FALSE	FALSE	0.992210966708	1145165	0	0	0.000744	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127909265	127909825	chr3	127771211	127771211	SEC61A1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.09365797	0.911219523997	FALSE	FALSE	0.818126008426	138334	0	0	0.000778	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
chr3	127909265	127909825	chr3	128369719	128369719	RPN1	K562	TRUE	NA	Fulco2019	FlowFISH Screen	KRAB-dCas9	0.06791597	0.946246070925	FALSE	FALSE	0.968188871294	460174	0	0	0.000621	-1	-1	1	1	-1	1	0	-1	-1	0	0	0	0	0	0	0
